timestamp,user_id,action_type,hour_of_day,is_weekend,ip_location_mismatch,geo_velocity_kmh,download_count_last_1h,upload_count_last_1h,bytes_transferred_last_1h,failed_logins_last_1h,failed_logins_last_24h,unique_ips_last_24h,session_duration_min,file_size_bytes,file_type_risk_score,request_rate_per_min,tor_exit_node,vpn_detected,user_agent_anomaly,time_since_last_login_h,label_anomaly,attack_type
1775814488,5746d4c2-87b1-41e5-9cab-26935cc7d9c4,share,15,0,0,14.14,0,0,1433869,0,1,1,49.72,730143425,0.85,1.81,0,0,0,21.34,0,NORMAL
1775775298,a4c08a35-cf76-4a0d-a310-b4850e10cc18,list,4,0,0,24.12,2,0,1821189,0,1,1,2.38,0,0.0,0.43,0,0,0,14.29,0,NORMAL
1775910246,b63f590e-57b9-4a70-821c-e03a49de075e,upload,17,1,0,27.53,0,0,1207228,0,0,2,30.13,8454691,1.0,1.84,0,0,0,13.72,0,NORMAL
1776106062,31ccaf43-7335-4948-8f3a-c91a3a712760,upload,0,0,0,21.71,0,3,4470791,0,2,1,25.03,1810332,0.4,1.35,0,0,0,2.49,0,NORMAL
1775761876,f69daf95-f67a-4286-9ddd-e88b6b4ec59b,delete,0,0,0,47.6,2,0,83772,0,2,2,10.47,8082578,0.6,2.79,0,0,0,12.91,0,NORMAL
1775680470,b29d82f4-7ecd-468c-916c-bafc64c8ab40,download,2,0,0,1.58,1,0,1280283,0,1,2,38.25,359008,0.4,2.46,0,0,0,19.02,0,NORMAL
1775648910,f08eba70-8aa3-47b0-b5ee-886401175f0c,login,17,0,1,201.81,0,0,139215,18,129,4,0.69,0,0.0,3.0,0,0,1,0.09,1,CRED_STUFFING
1775777946,9cc0f7c3-5191-44e1-ac1e-35225c57c408,list,5,0,0,42.88,2,0,2822881,0,1,2,45.8,0,0.0,1.18,0,0,0,18.59,0,NORMAL
1775685243,aec2ee78-e0e5-4a92-8f7e-f21979c3648b,list,3,0,0,15.68,2,0,3893007,0,1,2,58.63,0,0.0,2.74,0,0,0,15.59,0,NORMAL
1775791106,c11c0279-9045-4d21-b6f2-bad77c8b3eb3,list,8,0,0,43.25,0,0,924489,0,1,2,12.53,0,0.0,1.31,0,0,0,0.51,0,NORMAL
1775765358,379d02b7-6a22-47e3-9250-d81ef85666d5,delete,1,0,0,47.81,1,0,470761,0,0,2,11.15,83108651,0.6,2.47,0,1,0,7.47,0,NORMAL
1775766942,6183635c-6feb-4556-b1fb-b0d6673d7362,list,2,0,0,48.85,1,0,638089,0,1,2,14.85,0,0.0,2.45,0,0,0,19.87,0,NORMAL
1775850390,87070961-4793-449d-9dc6-591a0d31d227,list,1,1,0,14.36,1,0,1557820,0,1,1,57.11,0,0.0,1.65,0,0,0,3.5,0,NORMAL
1775919717,73e19eec-36cd-426e-89ce-245d445bcb2a,list,20,1,0,39.98,0,0,4280490,0,1,1,46.57,0,0.0,0.84,0,0,0,8.66,0,NORMAL
1776027186,5e0f7d66-768e-4762-84c7-e5892ab6f964,upload,2,0,0,17.91,1,0,3500215,0,0,2,5.22,1957856,0.3,2.54,0,0,0,11.05,0,NORMAL
1775714037,b1b217f8-ebac-4a0a-bb86-83bd0c4dd3e3,download,11,0,0,23.16,2,0,395340,0,2,2,39.92,122074,0.1,0.75,0,0,0,11.39,0,NORMAL
1775841486,eeb722d6-0ff8-4da8-83e7-08f98c25cc08,login,22,0,0,9.07,1,0,3908319,1,2,1,46.37,0,0.0,2.72,0,0,0,1.53,0,NORMAL
1776080442,556a2ede-42dc-4900-9d9a-8291605ed08a,login,17,0,0,16.17,1,0,2527951,1,0,1,54.38,0,0.0,1.79,0,0,0,14.08,0,NORMAL
1775656182,fe1926df-e726-4f31-a7ec-308fd15e9e57,delete,19,0,0,37.05,2,0,1149354,0,0,1,56.99,6738941,0.8,1.81,0,0,0,11.71,0,NORMAL
1776043978,f54e2088-91e4-49dd-9d66-e6d970111238,list,7,0,0,26.28,1,0,290547,0,1,1,58.59,0,0.0,2.37,0,0,0,2.34,0,NORMAL
1775852741,600458f9-7e51-4c6a-a4de-b8399fe2c3fe,delete,1,1,0,7.63,1,0,3125797,0,2,2,23.34,449693178,0.9,0.56,0,0,0,21.4,0,NORMAL
1775702128,f831e67c-e7d8-42a8-84b9-6f36531e30ad,download,8,0,0,22.94,1,0,4439321,0,1,1,46.12,689071323,0.85,2.66,0,0,0,2.39,0,NORMAL
1775737443,dbc081cc-b15a-4c76-b472-a200ebac289c,upload,17,0,0,16.28,0,2,2379208,0,1,2,19.0,79759023,0.6,2.11,0,0,0,7.77,0,NORMAL
1775671913,b29d82f4-7ecd-468c-916c-bafc64c8ab40,upload,23,0,0,22.2,2,2,993142,0,2,2,56.75,60202385,0.6,1.12,0,0,0,16.93,0,NORMAL
1775821007,e6dd12ca-8a4b-4e1d-bc0e-2459e821cd3a,upload,17,0,0,5.29,2,1,1119249,0,2,1,8.12,1277282931,0.85,2.38,0,0,0,6.25,0,NORMAL
1775648014,cead1e6f-d616-4a7d-8f13-3da2bd906adc,download,17,0,1,13129.41,260,0,281747678,0,0,1,362.53,267162829,0.76,72.81,0,0,1,0.42,1,HNDL
1775799261,6e477b01-4fa6-4c0b-bf5b-5088fdb323a5,list,11,0,0,37.11,0,0,4469745,0,2,1,25.43,0,0.0,1.5,0,0,0,5.09,0,NORMAL
1775997442,22fd4d0b-15a6-49e4-8a36-173e9083503b,list,18,1,0,26.55,1,0,4080872,0,2,1,14.34,0,0.0,1.51,0,0,0,4.78,0,NORMAL
1775814740,73e19eec-36cd-426e-89ce-245d445bcb2a,login,15,0,0,29.85,2,0,529594,1,0,2,56.15,0,0.0,0.79,0,0,0,19.64,0,NORMAL
1775844816,a2857cae-47ca-46a7-92d3-86bfbe4c7fa2,list,23,0,0,10.72,0,0,1405804,0,2,1,28.2,0,0.0,2.05,0,0,0,3.25,0,NORMAL
1775734890,22376e2f-8125-4789-b859-8454720bd696,download,17,0,0,42.64,5,0,2588967,0,1,2,53.57,285380601,0.85,0.79,0,0,0,23.17,0,NORMAL
1775707302,a2464326-65e4-443c-ab38-fc5d6ecdd532,upload,9,0,0,10.59,0,3,1287801,0,0,2,7.63,1322518,0.4,0.54,0,0,0,9.99,0,NORMAL
1775706686,31ccaf43-7335-4948-8f3a-c91a3a712760,list,9,0,0,37.8,0,0,2898369,0,0,2,21.49,0,0.0,1.82,0,0,0,21.26,0,NORMAL
1775704033,6ed7a00d-6d1d-46f0-908a-84d6deae863e,list,8,0,0,36.95,0,0,4907137,0,1,2,8.63,0,0.0,2.76,0,0,0,9.33,0,NORMAL
1775652722,cceaf636-b58b-4704-aaca-fe7b82537ff2,download,0,1,1,70.66,46,0,292541514,0,0,2,449.65,1545131249,0.93,4.91,0,1,0,0.42,1,EXFILTRATION
1775772969,cdd41ade-8931-4c83-8a70-521d176b816b,share,3,0,0,29.45,1,0,454634,0,0,2,38.37,2588303,0.3,0.6,0,0,0,23.17,0,NORMAL
1776015191,cc942cdc-068a-4b25-9584-8358fbc5915b,login,23,1,0,12.37,1,0,4354651,0,1,1,4.7,0,0.0,1.98,0,0,0,21.57,0,NORMAL
1775698300,379d02b7-6a22-47e3-9250-d81ef85666d5,download,7,0,0,15.38,3,0,1210740,0,2,2,35.69,294084693,0.85,0.4,0,0,0,9.28,0,NORMAL
1775648058,3f8265d3-cd31-486b-874f-29aeef6f3b49,login,17,0,1,156.61,0,0,14517,32,124,4,1.38,0,0.0,13.99,0,1,1,0.045,1,BRUTE_FORCE
1775810826,60da0dbe-3171-4824-aadf-54010e13c797,list,14,0,0,43.8,1,0,4343855,0,0,2,39.43,0,0.0,1.98,0,0,0,1.08,0,NORMAL
1775661038,425c192b-8a78-48df-8cac-aa149cad48a5,download,20,0,0,35.48,2,0,4201235,0,1,2,25.23,26170784,0.6,2.99,0,0,0,12.01,0,NORMAL
1775682699,aaf2dc9f-e6d9-451a-84e6-89ca9181a171,download,2,0,0,32.24,3,0,3621051,0,1,1,34.63,906925,0.3,2.75,0,0,0,9.01,0,NORMAL
1775731984,68600d46-636f-422a-8c25-65fc67a64dc9,delete,16,0,0,49.04,1,0,683517,0,2,2,55.79,102404708,0.6,0.46,0,0,0,15.62,0,NORMAL
1775715436,d8031173-754f-43be-a0a8-6f11e3f54ba7,download,11,0,0,14.41,4,0,2242018,0,0,1,36.74,4788403,0.8,1.46,0,0,0,3.62,0,NORMAL
1775796176,73e19eec-36cd-426e-89ce-245d445bcb2a,list,10,0,0,23.03,2,0,3080313,0,1,2,9.32,0,0.0,2.1,0,0,0,13.82,0,NORMAL
1775706777,566abc0e-3fdc-4c50-bde5-29ac095d629f,upload,9,0,0,36.25,2,3,3547700,0,0,2,42.96,323733,0.1,1.61,0,0,0,2.81,0,NORMAL
1775647612,6cc380fe-b8b5-4d37-83be-da82290a1592,download,16,0,0,17.89,1,0,4222218,0,0,2,54.25,4845678,1.0,1.62,0,0,0,4.6,0,NORMAL
1775668846,5746d4c2-87b1-41e5-9cab-26935cc7d9c4,list,22,0,0,3.29,1,0,4122701,0,1,2,34.72,0,0.0,2.39,0,0,0,15.4,0,NORMAL
1775656104,63495986-6afb-4fec-a2b7-2ed031bf99f5,delete,19,0,0,47.03,2,0,360504,0,1,1,46.9,18455344,0.6,1.08,0,0,0,9.79,0,NORMAL
1775722256,22376e2f-8125-4789-b859-8454720bd696,list,13,0,0,5.35,2,0,1285798,0,2,2,25.12,0,0.0,2.24,0,0,0,4.11,0,NORMAL
1775694198,3c54c04c-ee12-4462-b4e1-8e922f061c25,upload,5,0,0,40.48,2,0,2599165,0,2,1,11.24,238130992,0.9,1.97,0,0,0,8.39,0,NORMAL
1775894714,dbc081cc-b15a-4c76-b472-a200ebac289c,share,13,1,0,2.71,0,0,2788655,0,1,1,5.84,878215,0.3,2.25,0,0,0,6.34,0,NORMAL
1776149030,d522769e-d563-4e88-bf02-9991f3931133,download,12,0,0,3.65,5,0,294059,0,0,1,24.91,495415483,0.9,0.15,0,0,0,9.45,0,NORMAL
1776136554,b63f590e-57b9-4a70-821c-e03a49de075e,share,8,0,0,30.11,0,0,2733279,0,2,2,13.93,90664,0.4,0.41,0,0,0,23.78,0,NORMAL
1775648516,492e3808-4b1f-400a-a51d-ba4daa4143c8,download,0,1,1,30.33,36,0,739384018,0,0,1,234.27,1567587973,0.84,19.08,0,0,0,1.05,1,EXFILTRATION
1775674466,e4e65a10-810e-4d49-9106-b46f2a6b0195,download,0,0,0,38.65,3,0,2411110,0,1,1,1.45,320754,0.1,0.99,0,0,0,21.13,0,NORMAL
1775740692,33c30aeb-1aee-4676-88d4-980d5b2f26c0,upload,18,0,0,48.58,2,3,1871379,0,2,1,52.24,1873989187,0.85,1.4,0,0,0,9.55,0,NORMAL
1775673576,6ed7a00d-6d1d-46f0-908a-84d6deae863e,login,0,0,0,44.32,1,0,2211338,1,1,2,3.46,0,0.0,1.78,0,0,0,2.46,0,NORMAL
1775820717,efe72df0-45a5-4624-a09e-b522c9e88ccc,login,17,0,0,38.87,2,0,2266631,0,0,1,57.13,0,0.0,1.62,0,1,0,5.14,0,NORMAL
1775673282,12a16f20-087a-4126-84b9-f4e7259c3756,download,0,0,0,44.13,5,0,1221850,0,2,2,44.3,9276526,1.0,2.89,0,0,0,14.95,0,NORMAL
1775713276,c11c0279-9045-4d21-b6f2-bad77c8b3eb3,delete,11,0,0,44.74,0,0,973466,0,0,1,1.25,64661266,0.6,1.16,0,0,0,14.7,0,NORMAL
1775848674,cc942cdc-068a-4b25-9584-8358fbc5915b,login,0,1,0,2.41,0,0,3854241,1,0,1,10.21,0,0.0,0.52,0,0,0,10.71,0,NORMAL
1775820444,cc942cdc-068a-4b25-9584-8358fbc5915b,login,16,0,0,10.51,1,0,4468566,1,1,1,47.81,0,0.0,0.2,0,0,0,21.31,0,NORMAL
1775857872,73e19eec-36cd-426e-89ce-245d445bcb2a,upload,3,1,0,33.33,0,1,813008,0,2,2,4.08,1986699197,0.85,2.65,0,0,0,10.82,0,NORMAL
1775888226,c7b7faf3-38c3-433e-a12b-b7b6181e95ce,download,11,1,0,48.78,3,0,2305804,0,2,1,9.28,2057956,0.4,0.51,0,0,0,19.54,0,NORMAL
1775647754,cead1e6f-d616-4a7d-8f13-3da2bd906adc,download,16,0,1,10299.34,145,0,819532005,0,0,3,408.16,401626631,1.0,74.31,1,0,1,0.02,1,HNDL
1775673476,aa7f48f4-c359-4ffa-84ce-c8e54f3a08c0,download,0,0,0,44.72,4,0,2867654,0,0,1,3.58,944828,0.4,0.84,0,0,0,2.72,0,NORMAL
1775744824,22376e2f-8125-4789-b859-8454720bd696,list,19,0,0,49.12,0,0,4610012,0,2,2,21.26,0,0.0,1.84,0,0,0,12.1,0,NORMAL
1775669376,4bd663b8-8a5f-4e1c-8334-90c1d8218999,list,22,0,0,21.66,2,0,2104646,0,2,2,39.25,0,0.0,0.96,0,0,0,20.38,0,NORMAL
1775903193,065473ec-d395-4a45-8a05-90eaa8516705,list,15,1,0,33.88,0,0,4821578,0,0,1,35.37,0,0.0,1.55,0,1,0,11.71,0,NORMAL
1775704493,4bd663b8-8a5f-4e1c-8334-90c1d8218999,upload,8,0,0,21.45,0,2,2190327,0,0,1,14.63,75228729,0.6,0.5,0,0,0,1.9,0,NORMAL
1775774316,6a97e437-9b28-4026-a1c5-d89167a3fb5d,list,4,0,0,9.13,0,0,4416610,0,1,2,24.98,0,0.0,2.78,0,0,0,22.98,0,NORMAL
1775866378,eeb722d6-0ff8-4da8-83e7-08f98c25cc08,share,5,1,0,8.11,2,0,1230803,0,0,2,52.02,11804411,0.6,2.2,0,0,0,20.85,0,NORMAL
1775667495,ab0b8745-1f91-42ef-ad5e-35bb579601ba,list,22,0,0,43.13,2,0,410232,0,1,1,47.91,0,0.0,0.72,0,1,0,21.93,0,NORMAL
1775801886,63495986-6afb-4fec-a2b7-2ed031bf99f5,login,11,0,0,47.88,0,0,621673,1,2,1,59.28,0,0.0,1.97,0,0,0,2.34,0,NORMAL
1775730174,1edd1f94-cb72-48d6-a8fd-e87d1aa31d7e,upload,15,0,0,15.23,0,1,544549,0,1,2,33.12,4861177,0.3,0.2,0,0,0,1.67,0,NORMAL
1775790923,c11c0279-9045-4d21-b6f2-bad77c8b3eb3,login,8,0,0,26.98,2,0,1838408,1,2,1,7.64,0,0.0,0.23,0,0,0,12.45,0,NORMAL
1775757370,21a615b3-4356-4e29-8d4e-2f065a577f80,upload,23,0,0,13.51,0,2,176998,0,2,2,29.01,514573,0.3,0.99,0,0,0,17.57,0,NORMAL
1775822146,6cc380fe-b8b5-4d37-83be-da82290a1592,delete,17,0,0,31.13,1,0,1859947,0,1,2,58.77,3058875,0.3,0.39,0,0,0,10.42,0,NORMAL
1775820746,7b59494d-6adc-45bf-b297-9d8848c965c5,download,17,0,0,3.93,5,0,2441923,0,2,2,41.22,2650970,0.4,2.86,0,0,0,20.94,0,NORMAL
1775873748,e43b27ee-f50b-472f-ad8f-3d892e288b2a,list,7,1,0,41.58,0,0,2667725,0,2,2,10.22,0,0.0,0.34,0,0,0,7.59,0,NORMAL
1775910926,6cc380fe-b8b5-4d37-83be-da82290a1592,download,18,1,0,8.9,5,0,486951,0,2,2,31.93,1146903656,0.85,0.62,0,0,0,7.96,0,NORMAL
1775647346,cead1e6f-d616-4a7d-8f13-3da2bd906adc,download,16,0,1,14477.74,432,0,698020238,0,0,1,347.54,457502676,0.93,18.64,0,0,1,0.04,1,HNDL
1775671846,3c9f6a29-0165-41d6-9371-66c813f9b8cf,list,23,0,0,33.28,2,0,3536111,0,0,1,36.4,0,0.0,2.32,0,0,0,14.4,0,NORMAL
1775876222,a2464326-65e4-443c-ab38-fc5d6ecdd532,list,8,1,0,35.91,2,0,2809599,0,1,1,33.58,0,0.0,1.5,0,0,0,15.74,0,NORMAL
1775705398,12a16f20-087a-4126-84b9-f4e7259c3756,upload,8,0,0,33.77,1,0,540594,0,0,2,30.02,9561638,1.0,0.97,0,0,0,12.74,0,NORMAL
1775647746,3f8265d3-cd31-486b-874f-29aeef6f3b49,login,16,0,1,12.73,0,0,32595,48,95,3,4.53,0,0.0,15.11,0,0,0,0.082,1,BRUTE_FORCE
1775659771,b1b78dd4-64f1-4df1-8771-836af07f7861,download,20,0,0,37.95,3,0,4710029,0,0,1,14.25,56018243,0.6,1.82,0,0,0,3.52,0,NORMAL
1775777862,787b53a8-9c39-4065-88b7-e617e2e3e502,upload,5,0,0,28.0,1,3,2033387,0,1,1,56.33,285937,0.1,1.71,0,0,0,11.05,0,NORMAL
1775851289,4feb1611-8836-477c-b171-62c594bd113b,login,1,1,0,35.88,2,0,3407136,1,1,1,24.1,0,0.0,2.92,0,0,0,16.83,0,NORMAL
1775700282,30a4ba04-7686-4ca3-8728-e424c23c3b56,download,7,0,0,27.31,5,0,1632877,0,1,2,19.68,2514889,0.3,0.35,0,0,0,23.46,0,NORMAL
1775931786,0dc5c104-1c03-443a-b939-efac0a2afbc8,list,23,1,0,39.27,2,0,4178897,0,0,2,35.76,0,0.0,2.49,0,0,0,14.79,0,NORMAL
1775790210,fe1926df-e726-4f31-a7ec-308fd15e9e57,download,8,0,0,40.86,3,0,2129780,0,1,1,4.1,1846529,0.3,1.76,0,0,0,17.01,0,NORMAL
1775879796,566abc0e-3fdc-4c50-bde5-29ac095d629f,list,9,1,0,5.94,0,0,642920,0,2,1,57.55,0,0.0,2.31,0,0,0,8.38,0,NORMAL
1775839782,cf63307c-cd12-4ffe-b528-af73664d42e4,login,22,0,0,18.4,0,0,2739358,1,1,1,14.47,0,0.0,2.98,0,0,0,23.81,0,NORMAL
1775866216,19d48dcc-28cf-439f-bc9d-758e0cd26b88,upload,5,1,0,21.81,1,1,366967,0,0,1,43.67,4336,0.1,0.59,0,1,0,0.79,0,NORMAL
1775865294,b840b7a2-bd4a-4d5b-94e4-0506169c1ab0,list,5,1,0,42.43,2,0,674092,0,2,2,23.96,0,0.0,1.2,0,0,0,3.2,0,NORMAL
1775826078,566abc0e-3fdc-4c50-bde5-29ac095d629f,upload,18,0,0,2.87,1,2,4981283,0,2,1,7.8,43324,0.1,0.73,0,0,0,22.5,0,NORMAL
1775668008,998f84e5-6146-4443-bb3a-65aa02ec828d,download,22,0,0,5.29,4,0,4824242,0,2,1,19.86,31050479,0.6,2.8,0,0,0,20.28,0,NORMAL
1775648156,cead1e6f-d616-4a7d-8f13-3da2bd906adc,download,17,0,1,13945.39,233,0,1020777895,0,0,3,120.63,253584739,0.97,51.56,0,1,1,0.13,1,HNDL
1775706606,3a01a61a-a62f-42c9-8261-d3a6bf8a815b,upload,9,0,0,45.04,2,2,3510885,0,1,1,21.61,775205,0.3,2.86,0,0,0,18.73,0,NORMAL
1775808630,956ce41a-1dc6-46f9-927e-0eefc80b8064,login,13,0,0,3.57,0,0,1884262,1,1,1,38.82,0,0.0,2.07,0,0,0,2.23,0,NORMAL
1775676102,1c4c750b-53a7-4b67-b863-936802f65a3c,list,0,0,0,35.81,2,0,3503848,0,0,2,38.82,0,0.0,0.99,0,0,0,2.39,0,NORMAL
1775647724,cead1e6f-d616-4a7d-8f13-3da2bd906adc,download,16,0,1,11157.01,107,0,1029347423,0,0,2,459.77,265172435,0.74,67.99,0,1,1,0.35,1,HNDL
1775674028,134ccea5-fb4e-4c54-9666-bdf2cb8600c9,delete,0,0,0,30.71,0,0,4055259,0,1,2,16.17,8391083,1.0,1.76,0,0,0,3.02,0,NORMAL
1775957974,22376e2f-8125-4789-b859-8454720bd696,login,7,1,0,48.59,2,0,295824,0,0,1,51.22,0,0.0,2.09,0,0,0,3.94,0,NORMAL
1775809566,f69daf95-f67a-4286-9ddd-e88b6b4ec59b,download,13,0,0,37.97,4,0,651349,0,1,2,36.98,248643670,0.9,2.51,0,0,0,3.19,0,NORMAL
1775819400,c7b7faf3-38c3-433e-a12b-b7b6181e95ce,list,16,0,0,10.76,2,0,2243386,0,0,1,18.96,0,0.0,0.33,0,0,0,1.03,0,NORMAL
1775771626,6cc380fe-b8b5-4d37-83be-da82290a1592,download,3,0,0,41.24,5,0,4910888,0,1,2,4.63,162050360,0.85,0.63,0,0,0,6.96,0,NORMAL
1775742474,5e0f7d66-768e-4762-84c7-e5892ab6f964,upload,19,0,0,34.19,1,2,1680505,0,1,1,51.93,2689552,1.0,0.28,0,0,0,19.39,0,NORMAL
1775874878,956ce41a-1dc6-46f9-927e-0eefc80b8064,upload,8,1,0,25.98,1,3,1086969,0,0,2,42.89,51595138,0.9,0.9,0,0,0,18.88,0,NORMAL
1775919076,c029e2e9-84da-4d2e-9e77-798153627680,list,20,1,0,47.7,2,0,1092354,0,0,1,39.78,0,0.0,0.27,0,0,0,12.28,0,NORMAL
1775647521,379d02b7-6a22-47e3-9250-d81ef85666d5,upload,16,0,0,17.63,1,3,2800628,0,2,2,7.65,4453642,1.0,2.09,0,0,0,0.99,0,NORMAL
1775773894,5e0f7d66-768e-4762-84c7-e5892ab6f964,login,4,0,0,38.35,0,0,2396791,1,1,2,45.67,0,0.0,2.57,0,0,0,16.87,0,NORMAL
1775721215,ab0b8745-1f91-42ef-ad5e-35bb579601ba,download,13,0,0,3.69,1,0,1014400,0,1,2,27.06,1936988,0.3,1.3,0,0,0,6.28,0,NORMAL
1775836426,b29d82f4-7ecd-468c-916c-bafc64c8ab40,download,21,0,0,9.73,2,0,2098188,0,2,1,16.62,3968693,0.3,1.06,0,0,0,21.24,0,NORMAL
1775729425,6183635c-6feb-4556-b1fb-b0d6673d7362,upload,15,0,0,35.08,1,3,2185992,0,0,1,56.27,1510610,0.4,1.94,0,0,0,4.41,0,NORMAL
1775704402,065473ec-d395-4a45-8a05-90eaa8516705,download,8,0,0,37.45,4,0,4573990,0,1,1,26.22,18015588,0.6,1.67,0,0,0,8.44,0,NORMAL
1775852622,aa7f48f4-c359-4ffa-84ce-c8e54f3a08c0,list,1,1,0,2.95,1,0,4610233,0,0,2,34.54,0,0.0,1.56,0,0,0,12.66,0,NORMAL
1775727120,d8031173-754f-43be-a0a8-6f11e3f54ba7,download,15,0,0,13.09,3,0,2912849,0,2,1,20.39,59010091,0.6,1.85,0,0,0,6.49,0,NORMAL
1775752178,0e6665b5-2047-48f4-ab2f-fc619abd1e37,download,21,0,0,31.8,2,0,1101059,0,0,1,30.66,1224390683,0.85,1.33,0,0,0,23.07,0,NORMAL
1775664070,31ccaf43-7335-4948-8f3a-c91a3a712760,download,21,0,0,11.52,1,0,2898499,0,0,1,37.11,1182842,0.4,0.32,0,0,0,14.68,0,NORMAL
1775720134,b1b78dd4-64f1-4df1-8771-836af07f7861,download,13,0,0,6.33,4,0,3182181,0,2,1,33.03,19531487,0.8,0.22,0,0,0,8.0,0,NORMAL
1775870094,30a4ba04-7686-4ca3-8728-e424c23c3b56,download,6,1,0,11.24,2,0,1172788,0,0,1,22.05,1305103,0.4,0.57,0,0,0,5.46,0,NORMAL
1775717850,85dc1174-ebb0-4798-a037-096a2eecb4f5,share,12,0,0,9.61,2,0,694618,0,0,2,22.36,124004658,0.9,0.79,0,0,0,20.51,0,NORMAL
1775671791,0821e508-5c11-40c6-8a92-f1cb7bfa0664,download,23,0,0,45.78,2,0,1359805,0,1,1,28.83,38636958,0.8,0.34,0,0,0,2.54,0,NORMAL
1775709642,a17c2db6-c2e6-4fe5-a92e-065483dc85a1,share,10,0,0,38.17,2,0,581426,0,0,2,43.55,2941646,0.4,2.69,0,0,0,18.7,0,NORMAL
1775665785,dbc081cc-b15a-4c76-b472-a200ebac289c,upload,21,0,0,31.68,1,1,1189787,0,2,1,20.69,72938590,0.6,2.0,0,0,0,4.46,0,NORMAL
1775758116,12a16f20-087a-4126-84b9-f4e7259c3756,list,23,0,0,0.11,2,0,806761,0,1,2,22.12,0,0.0,2.47,0,0,0,5.78,0,NORMAL
1775647551,5d2ccc37-466a-4f23-995d-c0cf1e1d3797,login,16,0,0,4.83,2,0,892065,1,2,2,20.1,0,0.0,0.77,0,0,0,22.06,0,NORMAL
1775897254,379d02b7-6a22-47e3-9250-d81ef85666d5,login,14,1,0,12.23,0,0,2797307,1,0,2,50.71,0,0.0,2.22,0,0,0,12.15,0,NORMAL
1775850087,7aa9d5de-ccf4-4ff7-b0ed-4fd5bee9116d,download,1,1,0,16.39,4,0,4708523,0,2,2,4.05,1417061539,0.85,1.77,0,0,0,6.21,0,NORMAL
1775880671,aec2ee78-e0e5-4a92-8f7e-f21979c3648b,download,9,1,0,42.76,5,0,3394332,0,1,2,37.6,3385818,1.0,2.19,0,1,0,12.08,0,NORMAL
1775803686,b29d82f4-7ecd-468c-916c-bafc64c8ab40,download,12,0,0,15.04,2,0,1702240,0,1,1,11.43,16279903,0.6,0.29,0,0,0,16.02,0,NORMAL
1775687802,b840b7a2-bd4a-4d5b-94e4-0506169c1ab0,list,4,0,0,11.66,0,0,3653204,0,0,2,7.03,0,0.0,2.48,0,0,0,19.87,0,NORMAL
1775712412,437491dc-fbda-4bb4-a455-85a013efd5db,list,10,0,0,10.07,0,0,597342,0,1,2,29.89,0,0.0,2.91,0,0,0,22.43,0,NORMAL
1775777699,7b59494d-6adc-45bf-b297-9d8848c965c5,login,5,0,0,37.39,0,0,644573,0,2,1,19.79,0,0.0,0.61,0,0,0,6.03,0,NORMAL
1775747876,556a2ede-42dc-4900-9d9a-8291605ed08a,upload,20,0,0,20.09,1,2,4803125,0,0,1,33.71,98772798,0.6,0.9,0,0,0,14.0,0,NORMAL
1775716241,6e477b01-4fa6-4c0b-bf5b-5088fdb323a5,upload,12,0,0,22.47,1,2,1670456,0,1,2,11.67,348061385,0.9,0.98,0,0,0,21.4,0,NORMAL
1775654724,0d497c6a-5061-40ae-b27b-d848e5af9248,download,18,0,0,41.39,1,0,502547,0,1,2,49.87,383836119,0.9,2.2,0,0,0,9.89,0,NORMAL
1775694776,a2464326-65e4-443c-ab38-fc5d6ecdd532,delete,6,0,0,43.35,2,0,876202,0,1,2,34.18,432593319,0.9,1.08,0,0,0,0.6,0,NORMAL
1775678700,3a01a61a-a62f-42c9-8261-d3a6bf8a815b,list,1,0,0,23.93,2,0,2686449,0,0,2,41.94,0,0.0,2.2,0,0,0,1.23,0,NORMAL
1775904804,74d17b23-fe0c-4ab1-af92-756dd75532f2,login,16,1,0,33.69,0,0,2092705,0,1,1,19.42,0,0.0,1.11,0,0,0,19.02,0,NORMAL
1775647859,8a94b69f-8eaa-487b-841b-9dcef142527e,download,0,1,1,177.08,32,0,414876250,0,0,1,205.7,56153779,0.67,7.45,0,1,0,2.51,1,EXFILTRATION
1776130772,87070961-4793-449d-9dc6-591a0d31d227,download,7,0,0,41.52,2,0,366323,0,2,1,34.99,47746927,0.6,0.26,0,0,0,18.38,0,NORMAL
1775978398,8af6801e-85ea-4d45-8008-dbcc085f12ce,list,12,1,0,2.44,2,0,401029,0,0,2,40.04,0,0.0,0.53,0,0,0,1.63,0,NORMAL
1775710725,b1b217f8-ebac-4a0a-bb86-83bd0c4dd3e3,download,10,0,0,19.15,4,0,3381843,0,0,2,5.1,24490560,0.6,0.71,0,0,0,17.59,0,NORMAL
1775690460,856c7a66-3df3-451c-ac57-5d92fdacc355,download,4,0,0,39.75,3,0,1748707,0,0,1,28.3,1019569,1.0,2.07,0,0,0,18.17,0,NORMAL
1775867402,134ccea5-fb4e-4c54-9666-bdf2cb8600c9,upload,6,1,0,11.0,1,3,553551,0,1,1,32.0,118250206,0.9,0.25,0,0,0,9.93,0,NORMAL
1775747376,c11c0279-9045-4d21-b6f2-bad77c8b3eb3,list,20,0,0,29.72,0,0,3358808,0,2,2,31.42,0,0.0,0.51,0,0,0,16.88,0,NORMAL
1776055976,c7cb96d3-4751-4a43-aa16-7cd8a71cb99f,list,10,0,0,38.41,0,0,468031,0,1,1,16.84,0,0.0,1.49,0,0,0,20.23,0,NORMAL
